Job_Title,time,value
HR Specialist,Skill_5,0.22
Nurse,Skill_5,0.64
Teacher,Skill_5,0.71
Marketing Manager,Skill_5,0.68
Chef,Skill_5,0.13
Software Engineer,Skill_5,0.03
Marketing Manager,Skill_5,0.23
HR Specialist,Skill_5,0.49
Graphic Designer,Skill_5,0.96
Retail Worker,Skill_5,0.3
Chef,Skill_5,0.81
Chef,Skill_5,0.27
Research Scientist,Skill_5,0.83
Research Scientist,Skill_5,0.58
Truck Driver,Skill_5,0.55
UX Researcher,Skill_5,0.1
Mechanic,Skill_5,0.94
Mechanic,Skill_5,0.99
Construction Worker,Skill_5,0.34
Software Engineer,Skill_5,0.98
UX Researcher,Skill_5,0.78
Truck Driver,Skill_5,0.99
Security Guard,Skill_5,0.68
Chef,Skill_5,0.93
Doctor,Skill_5,0.0
Security Guard,Skill_5,0.95
Security Guard,Skill_5,0.39
HR Specialist,Skill_5,0.55
Security Guard,Skill_5,0.98
Lawyer,Skill_5,0.28
Software Engineer,Skill_5,0.54
Teacher,Skill_5,0.74
Retail Worker,Skill_5,0.6
Mechanic,Skill_5,0.58
Teacher,Skill_5,0.71
Software Engineer,Skill_5,0.38
Data Scientist,Skill_5,0.79
Teacher,Skill_5,0.67
Lawyer,Skill_5,0.45
Software Engineer,Skill_5,0.17
Chef,Skill_5,0.38
Chef,Skill_5,0.33
Retail Worker,Skill_5,0.78
UX Researcher,Skill_5,0.97
Nurse,Skill_5,0.3
Nurse,Skill_5,0.38
HR Specialist,Skill_5,0.18
Data Scientist,Skill_5,0.62
Software Engineer,Skill_5,0.59
Software Engineer,Skill_5,0.69
Mechanic,Skill_5,0.09
Research Scientist,Skill_5,0.47
Data Scientist,Skill_5,0.89
Marketing Manager,Skill_5,0.24
Research Scientist,Skill_5,0.74
Graphic Designer,Skill_5,0.03
Doctor,Skill_5,0.14
Truck Driver,Skill_5,0.62
Doctor,Skill_5,0.47
Data Scientist,Skill_5,0.51
Customer Support,Skill_5,0.14
Teacher,Skill_5,0.03
Chef,Skill_5,0.47
Mechanic,Skill_5,0.3
UX Researcher,Skill_5,0.25
Lawyer,Skill_5,0.03
Marketing Manager,Skill_5,0.15
HR Specialist,Skill_5,0.59
Truck Driver,Skill_5,0.01
Chef,Skill_5,0.74
Security Guard,Skill_5,0.53
Truck Driver,Skill_5,0.01
Security Guard,Skill_5,0.09
Chef,Skill_5,0.82
Chef,Skill_5,0.44
Teacher,Skill_5,0.83
Data Scientist,Skill_5,0.98
Teacher,Skill_5,0.41
Truck Driver,Skill_5,0.03
Lawyer,Skill_5,0.18
Data Scientist,Skill_5,0.8
Truck Driver,Skill_5,0.79
HR Specialist,Skill_5,0.19
Doctor,Skill_5,0.56
Retail Worker,Skill_5,0.15
UX Researcher,Skill_5,0.8
Construction Worker,Skill_5,0.72
Nurse,Skill_5,0.78
Data Scientist,Skill_5,0.95
Teacher,Skill_5,0.39
Teacher,Skill_5,0.99
Lawyer,Skill_5,0.11
Nurse,Skill_5,0.95
Research Scientist,Skill_5,0.14
Customer Support,Skill_5,0.95
Lawyer,Skill_5,0.55
Research Scientist,Skill_5,0.37
Construction Worker,Skill_5,0.1
AI Engineer,Skill_5,0.72
Retail Worker,Skill_5,0.79
HR Specialist,Skill_5,0.15
Teacher,Skill_5,0.47
Teacher,Skill_5,0.77
Mechanic,Skill_5,0.28
Graphic Designer,Skill_5,0.69
Nurse,Skill_5,0.08
Mechanic,Skill_5,0.66
Graphic Designer,Skill_5,0.17
UX Researcher,Skill_5,0.65
AI Engineer,Skill_5,0.1
AI Engineer,Skill_5,0.77
Lawyer,Skill_5,0.54
Financial Analyst,Skill_5,0.96
Lawyer,Skill_5,0.84
Data Scientist,Skill_5,0.68
Graphic Designer,Skill_5,0.04
UX Researcher,Skill_5,0.01
Lawyer,Skill_5,0.93
Chef,Skill_5,0.16
Data Scientist,Skill_5,0.5
Marketing Manager,Skill_5,0.51
Security Guard,Skill_5,0.61
HR Specialist,Skill_5,0.41
Truck Driver,Skill_5,0.06
HR Specialist,Skill_5,0.67
Marketing Manager,Skill_5,0.38
Retail Worker,Skill_5,0.43
Chef,Skill_5,0.34
UX Researcher,Skill_5,0.44
Retail Worker,Skill_5,0.96
Retail Worker,Skill_5,0.01
Research Scientist,Skill_5,0.54
Mechanic,Skill_5,0.45
Retail Worker,Skill_5,0.62
Security Guard,Skill_5,0.21
Teacher,Skill_5,0.19
Research Scientist,Skill_5,0.1
Doctor,Skill_5,0.65
Nurse,Skill_5,0.91
Construction Worker,Skill_5,0.82
UX Researcher,Skill_5,0.54
Retail Worker,Skill_5,0.87
Security Guard,Skill_5,0.23
Software Engineer,Skill_5,0.26
Financial Analyst,Skill_5,0.23
AI Engineer,Skill_5,0.07
Software Engineer,Skill_5,0.28
Teacher,Skill_5,0.41
Nurse,Skill_5,0.25
Graphic Designer,Skill_5,0.96
Graphic Designer,Skill_5,0.36
Research Scientist,Skill_5,0.28
Software Engineer,Skill_5,0.77
UX Researcher,Skill_5,0.97
AI Engineer,Skill_5,0.98
Truck Driver,Skill_5,0.94
Customer Support,Skill_5,0.69
Mechanic,Skill_5,0.94
Truck Driver,Skill_5,0.07
AI Engineer,Skill_5,0.73
Truck Driver,Skill_5,0.67
Marketing Manager,Skill_5,0.21
UX Researcher,Skill_5,0.07
Mechanic,Skill_5,0.38
UX Researcher,Skill_5,0.35
Nurse,Skill_5,0.41
Lawyer,Skill_5,0.45
Security Guard,Skill_5,0.12
UX Researcher,Skill_5,0.34
Mechanic,Skill_5,0.04
Marketing Manager,Skill_5,0.15
Retail Worker,Skill_5,0.32
Security Guard,Skill_5,0.51
Research Scientist,Skill_5,0.88
Graphic Designer,Skill_5,0.34
Teacher,Skill_5,0.6
Truck Driver,Skill_5,0.53
Nurse,Skill_5,0.82
HR Specialist,Skill_5,0.7
Truck Driver,Skill_5,0.72
Customer Support,Skill_5,0.58
Research Scientist,Skill_5,0.28
Nurse,Skill_5,0.23
Construction Worker,Skill_5,0.26
Truck Driver,Skill_5,0.72
Customer Support,Skill_5,0.55
Customer Support,Skill_5,0.48
Research Scientist,Skill_5,0.39
Graphic Designer,Skill_5,0.4
Marketing Manager,Skill_5,0.96
UX Researcher,Skill_5,0.92
Chef,Skill_5,0.28
Data Scientist,Skill_5,0.6
Teacher,Skill_5,0.05
AI Engineer,Skill_5,0.3
HR Specialist,Skill_5,0.76
Financial Analyst,Skill_5,0.14
Mechanic,Skill_5,0.92
UX Researcher,Skill_5,0.8
Software Engineer,Skill_5,0.29
Doctor,Skill_5,0.98
Graphic Designer,Skill_5,0.72
Teacher,Skill_5,0.7
Truck Driver,Skill_5,0.16
Mechanic,Skill_5,0.19
Construction Worker,Skill_5,0.54
HR Specialist,Skill_5,0.09
Software Engineer,Skill_5,0.06
Security Guard,Skill_5,0.61
AI Engineer,Skill_5,0.58
Chef,Skill_5,0.02
Data Scientist,Skill_5,0.22
Mechanic,Skill_5,0.63
Doctor,Skill_5,0.68
Retail Worker,Skill_5,0.17
Teacher,Skill_5,0.41
UX Researcher,Skill_5,0.01
Graphic Designer,Skill_5,0.93
Construction Worker,Skill_5,0.32
Marketing Manager,Skill_5,0.57
Teacher,Skill_5,0.48
Customer Support,Skill_5,0.74
UX Researcher,Skill_5,0.65
Marketing Manager,Skill_5,0.24
Mechanic,Skill_5,0.15
Nurse,Skill_5,0.36
Software Engineer,Skill_5,0.75
Construction Worker,Skill_5,0.25
Security Guard,Skill_5,0.15
Construction Worker,Skill_5,0.36
Teacher,Skill_5,0.52
AI Engineer,Skill_5,0.7
Truck Driver,Skill_5,0.55
Software Engineer,Skill_5,0.23
Customer Support,Skill_5,0.51
Retail Worker,Skill_5,0.04
Truck Driver,Skill_5,0.56
Marketing Manager,Skill_5,0.99
Marketing Manager,Skill_5,0.23
UX Researcher,Skill_5,0.67
Truck Driver,Skill_5,0.64
Financial Analyst,Skill_5,0.66
Graphic Designer,Skill_5,0.59
Marketing Manager,Skill_5,0.79
Software Engineer,Skill_5,0.42
Financial Analyst,Skill_5,0.78
Teacher,Skill_5,0.3
Teacher,Skill_5,0.79
Lawyer,Skill_5,0.36
Financial Analyst,Skill_5,0.7
Lawyer,Skill_5,0.0
HR Specialist,Skill_5,0.21
Financial Analyst,Skill_5,0.91
Construction Worker,Skill_5,0.69
UX Researcher,Skill_5,0.33
Construction Worker,Skill_5,0.27
Mechanic,Skill_5,0.26
Retail Worker,Skill_5,0.98
Nurse,Skill_5,0.87
Nurse,Skill_5,0.1
Data Scientist,Skill_5,0.2
Research Scientist,Skill_5,0.23
Mechanic,Skill_5,0.45
UX Researcher,Skill_5,0.56
Chef,Skill_5,0.06
Truck Driver,Skill_5,0.17
Nurse,Skill_5,0.16
Marketing Manager,Skill_5,0.85
Construction Worker,Skill_5,0.24
Financial Analyst,Skill_5,0.74
UX Researcher,Skill_5,1.0
Security Guard,Skill_5,0.41
Customer Support,Skill_5,0.99
Mechanic,Skill_5,0.65
Truck Driver,Skill_5,0.85
Data Scientist,Skill_5,0.67
Data Scientist,Skill_5,0.98
Doctor,Skill_5,0.41
Financial Analyst,Skill_5,0.75
Software Engineer,Skill_5,0.27
Construction Worker,Skill_5,0.33
AI Engineer,Skill_5,0.04
AI Engineer,Skill_5,0.15
Financial Analyst,Skill_5,0.24
Data Scientist,Skill_5,0.03
Graphic Designer,Skill_5,0.03
Financial Analyst,Skill_5,0.28
Lawyer,Skill_5,0.88
HR Specialist,Skill_5,0.43
Construction Worker,Skill_5,0.22
AI Engineer,Skill_5,0.87
Security Guard,Skill_5,0.79
Teacher,Skill_5,0.82
Teacher,Skill_5,0.34
Financial Analyst,Skill_5,0.62
Financial Analyst,Skill_5,0.95
UX Researcher,Skill_5,0.59
Teacher,Skill_5,0.9
Nurse,Skill_5,0.62
UX Researcher,Skill_5,0.72
HR Specialist,Skill_5,0.39
Doctor,Skill_5,0.43
Teacher,Skill_5,0.8
HR Specialist,Skill_5,0.07
Data Scientist,Skill_5,0.16
Security Guard,Skill_5,0.42
Chef,Skill_5,0.57
UX Researcher,Skill_5,0.1
Teacher,Skill_5,0.22
Mechanic,Skill_5,0.69
Security Guard,Skill_5,0.35
Financial Analyst,Skill_5,0.22
Teacher,Skill_5,0.13
Software Engineer,Skill_5,0.25
Truck Driver,Skill_5,0.36
Research Scientist,Skill_5,0.06
Research Scientist,Skill_5,0.58
Truck Driver,Skill_5,1.0
UX Researcher,Skill_5,0.49
Graphic Designer,Skill_5,0.39
Customer Support,Skill_5,0.41
Teacher,Skill_5,0.18
Software Engineer,Skill_5,0.66
HR Specialist,Skill_5,0.37
Marketing Manager,Skill_5,0.61
Teacher,Skill_5,0.22
Nurse,Skill_5,0.82
Retail Worker,Skill_5,0.14
Graphic Designer,Skill_5,0.67
Lawyer,Skill_5,0.49
Lawyer,Skill_5,0.96
Lawyer,Skill_5,0.87
Lawyer,Skill_5,0.17
Customer Support,Skill_5,0.63
Lawyer,Skill_5,0.14
Security Guard,Skill_5,0.19
AI Engineer,Skill_5,0.21
Marketing Manager,Skill_5,0.58
Financial Analyst,Skill_5,0.64
Mechanic,Skill_5,0.19
Marketing Manager,Skill_5,0.62
Software Engineer,Skill_5,0.81
Lawyer,Skill_5,0.63
Data Scientist,Skill_5,0.5
Retail Worker,Skill_5,0.86
AI Engineer,Skill_5,0.2
Security Guard,Skill_5,0.33
Mechanic,Skill_5,0.19
Truck Driver,Skill_5,0.04
Research Scientist,Skill_5,0.85
Customer Support,Skill_5,0.72
Financial Analyst,Skill_5,0.01
Mechanic,Skill_5,0.56
AI Engineer,Skill_5,0.42
Graphic Designer,Skill_5,0.38
Customer Support,Skill_5,0.85
Truck Driver,Skill_5,0.31
HR Specialist,Skill_5,0.72
Construction Worker,Skill_5,0.59
Construction Worker,Skill_5,0.42
UX Researcher,Skill_5,0.05
Retail Worker,Skill_5,0.56
Retail Worker,Skill_5,0.04
UX Researcher,Skill_5,0.55
Customer Support,Skill_5,0.36
Research Scientist,Skill_5,0.63
Construction Worker,Skill_5,0.3
Teacher,Skill_5,0.5
UX Researcher,Skill_5,0.72
Data Scientist,Skill_5,0.92
Retail Worker,Skill_5,0.38
AI Engineer,Skill_5,0.94
Chef,Skill_5,0.73
HR Specialist,Skill_5,0.9
Security Guard,Skill_5,0.69
Truck Driver,Skill_5,0.55
Customer Support,Skill_5,0.35
Software Engineer,Skill_5,0.3
Software Engineer,Skill_5,0.7
Truck Driver,Skill_5,0.77
Doctor,Skill_5,0.74
AI Engineer,Skill_5,0.64
Research Scientist,Skill_5,0.22
Lawyer,Skill_5,0.84
Truck Driver,Skill_5,0.29
Doctor,Skill_5,0.21
Marketing Manager,Skill_5,0.63
HR Specialist,Skill_5,0.54
Chef,Skill_5,0.86
UX Researcher,Skill_5,0.57
Customer Support,Skill_5,0.64
Graphic Designer,Skill_5,0.73
Retail Worker,Skill_5,0.37
Construction Worker,Skill_5,0.19
Lawyer,Skill_5,0.47
HR Specialist,Skill_5,0.0
Mechanic,Skill_5,0.58
Truck Driver,Skill_5,0.39
Financial Analyst,Skill_5,0.52
Graphic Designer,Skill_5,0.92
Mechanic,Skill_5,0.6
Software Engineer,Skill_5,0.01
Doctor,Skill_5,0.36
Nurse,Skill_5,0.41
AI Engineer,Skill_5,0.98
Nurse,Skill_5,0.02
Security Guard,Skill_5,0.48
Software Engineer,Skill_5,0.72
Mechanic,Skill_5,0.82
Truck Driver,Skill_5,0.75
Doctor,Skill_5,0.98
AI Engineer,Skill_5,0.04
Mechanic,Skill_5,0.56
Retail Worker,Skill_5,0.56
Customer Support,Skill_5,0.35
Mechanic,Skill_5,0.08
Graphic Designer,Skill_5,0.33
Financial Analyst,Skill_5,0.15
Security Guard,Skill_5,0.05
AI Engineer,Skill_5,0.6
Software Engineer,Skill_5,0.23
Graphic Designer,Skill_5,0.43
Research Scientist,Skill_5,0.73
Customer Support,Skill_5,0.91
Retail Worker,Skill_5,0.43
Data Scientist,Skill_5,0.62
Security Guard,Skill_5,0.02
Mechanic,Skill_5,0.56
Retail Worker,Skill_5,0.82
Financial Analyst,Skill_5,0.46
Retail Worker,Skill_5,0.34
Chef,Skill_5,0.36
Construction Worker,Skill_5,0.62
HR Specialist,Skill_5,0.16
Graphic Designer,Skill_5,0.23
Data Scientist,Skill_5,0.92
Chef,Skill_5,0.95
Customer Support,Skill_5,0.65
Construction Worker,Skill_5,0.11
Research Scientist,Skill_5,0.45
Chef,Skill_5,0.88
Marketing Manager,Skill_5,0.64
Chef,Skill_5,0.7
Graphic Designer,Skill_5,0.06
Teacher,Skill_5,0.57
Customer Support,Skill_5,0.21
Chef,Skill_5,0.84
Research Scientist,Skill_5,0.17
Security Guard,Skill_5,0.98
Marketing Manager,Skill_5,0.2
Graphic Designer,Skill_5,0.31
Nurse,Skill_5,0.33
Data Scientist,Skill_5,0.54
Graphic Designer,Skill_5,0.26
Mechanic,Skill_5,0.04
Nurse,Skill_5,0.46
HR Specialist,Skill_5,0.81
Graphic Designer,Skill_5,0.74
Chef,Skill_5,0.47
Data Scientist,Skill_5,0.08
Teacher,Skill_5,0.01
Research Scientist,Skill_5,0.83
Graphic Designer,Skill_5,0.15
Marketing Manager,Skill_5,0.73
AI Engineer,Skill_5,0.88
Nurse,Skill_5,0.13
Mechanic,Skill_5,0.59
Marketing Manager,Skill_5,0.26
HR Specialist,Skill_5,0.04
Customer Support,Skill_5,0.24
Nurse,Skill_5,0.1
Truck Driver,Skill_5,0.59
Data Scientist,Skill_5,0.99
Software Engineer,Skill_5,0.44
Retail Worker,Skill_5,0.52
Graphic Designer,Skill_5,0.58
Software Engineer,Skill_5,0.28
Lawyer,Skill_5,0.77
Security Guard,Skill_5,0.05
Graphic Designer,Skill_5,0.66
Security Guard,Skill_5,0.65
Graphic Designer,Skill_5,0.66
Retail Worker,Skill_5,0.33
Mechanic,Skill_5,0.95
Construction Worker,Skill_5,0.07
Truck Driver,Skill_5,0.04
AI Engineer,Skill_5,0.67
Research Scientist,Skill_5,0.66
Teacher,Skill_5,0.31
Truck Driver,Skill_5,0.71
Mechanic,Skill_5,0.0
UX Researcher,Skill_5,0.9
Chef,Skill_5,0.73
Customer Support,Skill_5,0.55
Software Engineer,Skill_5,0.16
Security Guard,Skill_5,0.69
UX Researcher,Skill_5,0.92
Financial Analyst,Skill_5,0.53
Construction Worker,Skill_5,0.88
Graphic Designer,Skill_5,0.38
Chef,Skill_5,0.75
Teacher,Skill_5,0.48
Lawyer,Skill_5,0.48
Retail Worker,Skill_5,0.99
AI Engineer,Skill_5,0.29
Truck Driver,Skill_5,0.71
UX Researcher,Skill_5,0.97
Truck Driver,Skill_5,0.84
Financial Analyst,Skill_5,0.88
Doctor,Skill_5,0.34
Construction Worker,Skill_5,0.26
Retail Worker,Skill_5,0.36
Retail Worker,Skill_5,0.06
Marketing Manager,Skill_5,0.14
Lawyer,Skill_5,0.07
Truck Driver,Skill_5,0.8
Software Engineer,Skill_5,0.32
Doctor,Skill_5,0.43
Mechanic,Skill_5,0.92
Construction Worker,Skill_5,0.69
AI Engineer,Skill_5,0.16
Mechanic,Skill_5,0.42
Marketing Manager,Skill_5,0.61
Software Engineer,Skill_5,0.01
Doctor,Skill_5,0.43
Retail Worker,Skill_5,0.33
Security Guard,Skill_5,0.96
Teacher,Skill_5,0.85
Marketing Manager,Skill_5,0.01
AI Engineer,Skill_5,0.52
Security Guard,Skill_5,0.48
Customer Support,Skill_5,0.92
Chef,Skill_5,0.73
Chef,Skill_5,0.6
Lawyer,Skill_5,0.16
UX Researcher,Skill_5,0.51
HR Specialist,Skill_5,0.54
Customer Support,Skill_5,0.06
Customer Support,Skill_5,0.17
Truck Driver,Skill_5,0.77
Retail Worker,Skill_5,0.52
Lawyer,Skill_5,0.25
Marketing Manager,Skill_5,0.07
Truck Driver,Skill_5,0.61
AI Engineer,Skill_5,0.35
Doctor,Skill_5,0.33
Customer Support,Skill_5,0.83
Chef,Skill_5,0.11
HR Specialist,Skill_5,0.26
Security Guard,Skill_5,0.72
Financial Analyst,Skill_5,0.77
Marketing Manager,Skill_5,0.31
Software Engineer,Skill_5,0.6
Doctor,Skill_5,0.84
UX Researcher,Skill_5,0.14
Graphic Designer,Skill_5,0.85
Financial Analyst,Skill_5,0.92
Data Scientist,Skill_5,0.84
Lawyer,Skill_5,0.86
Graphic Designer,Skill_5,0.87
Security Guard,Skill_5,0.85
Data Scientist,Skill_5,0.07
Retail Worker,Skill_5,0.57
AI Engineer,Skill_5,0.79
Graphic Designer,Skill_5,0.4
Research Scientist,Skill_5,0.88
Software Engineer,Skill_5,0.5
Chef,Skill_5,0.3
Software Engineer,Skill_5,0.03
Doctor,Skill_5,0.42
Customer Support,Skill_5,0.53
Graphic Designer,Skill_5,0.23
Customer Support,Skill_5,0.73
UX Researcher,Skill_5,0.28
Lawyer,Skill_5,0.3
Security Guard,Skill_5,0.55
Retail Worker,Skill_5,0.06
Financial Analyst,Skill_5,0.58
Truck Driver,Skill_5,0.58
Financial Analyst,Skill_5,0.36
Data Scientist,Skill_5,0.31
Marketing Manager,Skill_5,0.01
Nurse,Skill_5,0.16
Truck Driver,Skill_5,0.57
Graphic Designer,Skill_5,0.43
Software Engineer,Skill_5,0.02
HR Specialist,Skill_5,0.55
Construction Worker,Skill_5,0.41
Data Scientist,Skill_5,0.63
Security Guard,Skill_5,0.63
Construction Worker,Skill_5,0.98
Software Engineer,Skill_5,0.12
Marketing Manager,Skill_5,0.42
Mechanic,Skill_5,0.15
Graphic Designer,Skill_5,0.91
Doctor,Skill_5,0.86
Financial Analyst,Skill_5,0.45
Data Scientist,Skill_5,0.14
Teacher,Skill_5,0.09
Chef,Skill_5,0.42
Construction Worker,Skill_5,0.39
Marketing Manager,Skill_5,0.19
Data Scientist,Skill_5,0.46
Software Engineer,Skill_5,0.75
Construction Worker,Skill_5,0.36
Data Scientist,Skill_5,0.6
Nurse,Skill_5,0.06
Graphic Designer,Skill_5,0.75
HR Specialist,Skill_5,0.48
Marketing Manager,Skill_5,0.89
Construction Worker,Skill_5,0.14
UX Researcher,Skill_5,0.31
Mechanic,Skill_5,0.82
AI Engineer,Skill_5,0.13
HR Specialist,Skill_5,0.84
Data Scientist,Skill_5,0.52
Nurse,Skill_5,0.34
HR Specialist,Skill_5,0.59
Construction Worker,Skill_5,0.62
Lawyer,Skill_5,0.02
AI Engineer,Skill_5,0.72
Security Guard,Skill_5,0.17
Software Engineer,Skill_5,0.29
Financial Analyst,Skill_5,0.65
Truck Driver,Skill_5,0.01
Marketing Manager,Skill_5,0.08
Mechanic,Skill_5,0.46
HR Specialist,Skill_5,0.17
Graphic Designer,Skill_5,0.98
Software Engineer,Skill_5,0.49
Software Engineer,Skill_5,0.35
Marketing Manager,Skill_5,0.84
Software Engineer,Skill_5,0.39
Mechanic,Skill_5,0.92
Security Guard,Skill_5,0.34
Lawyer,Skill_5,0.7
Retail Worker,Skill_5,0.95
Research Scientist,Skill_5,0.83
Mechanic,Skill_5,0.16
Nurse,Skill_5,0.91
Lawyer,Skill_5,0.93
Graphic Designer,Skill_5,0.98
Lawyer,Skill_5,0.95
Financial Analyst,Skill_5,0.86
Graphic Designer,Skill_5,0.78
Doctor,Skill_5,0.69
Graphic Designer,Skill_5,0.33
Software Engineer,Skill_5,0.56
Truck Driver,Skill_5,0.24
Chef,Skill_5,0.02
Security Guard,Skill_5,0.46
Lawyer,Skill_5,0.42
Graphic Designer,Skill_5,0.65
Security Guard,Skill_5,0.37
Financial Analyst,Skill_5,0.6
Chef,Skill_5,0.66
AI Engineer,Skill_5,0.45
Doctor,Skill_5,0.34
UX Researcher,Skill_5,0.87
Lawyer,Skill_5,0.52
Teacher,Skill_5,0.97
Teacher,Skill_5,0.87
Truck Driver,Skill_5,0.01
Teacher,Skill_5,0.57
AI Engineer,Skill_5,0.09
Data Scientist,Skill_5,0.99
Chef,Skill_5,0.91
Graphic Designer,Skill_5,0.88
Customer Support,Skill_5,0.02
Customer Support,Skill_5,0.79
Construction Worker,Skill_5,0.24
Software Engineer,Skill_5,0.31
Software Engineer,Skill_5,0.97
Mechanic,Skill_5,0.11
AI Engineer,Skill_5,0.45
Retail Worker,Skill_5,0.87
Truck Driver,Skill_5,0.85
Software Engineer,Skill_5,0.88
Chef,Skill_5,0.51
Doctor,Skill_5,0.05
Lawyer,Skill_5,0.13
Customer Support,Skill_5,0.96
Security Guard,Skill_5,0.11
Marketing Manager,Skill_5,0.19
HR Specialist,Skill_5,0.13
Lawyer,Skill_5,0.35
Nurse,Skill_5,0.42
Truck Driver,Skill_5,0.38
Chef,Skill_5,0.24
Marketing Manager,Skill_5,0.82
Software Engineer,Skill_5,0.68
Security Guard,Skill_5,0.25
Customer Support,Skill_5,0.37
UX Researcher,Skill_5,0.99
Security Guard,Skill_5,0.33
Lawyer,Skill_5,0.87
Chef,Skill_5,0.7
Truck Driver,Skill_5,0.39
Financial Analyst,Skill_5,0.4
Doctor,Skill_5,0.11
Marketing Manager,Skill_5,0.56
Construction Worker,Skill_5,0.99
Retail Worker,Skill_5,0.58
Data Scientist,Skill_5,0.11
Financial Analyst,Skill_5,0.13
Research Scientist,Skill_5,0.47
HR Specialist,Skill_5,0.42
HR Specialist,Skill_5,0.24
Construction Worker,Skill_5,0.77
Data Scientist,Skill_5,0.77
Marketing Manager,Skill_5,0.4
Truck Driver,Skill_5,0.95
Software Engineer,Skill_5,0.38
Mechanic,Skill_5,0.5
Software Engineer,Skill_5,0.36
Truck Driver,Skill_5,0.81
Software Engineer,Skill_5,0.76
Customer Support,Skill_5,0.36
Truck Driver,Skill_5,0.97
UX Researcher,Skill_5,0.44
Marketing Manager,Skill_5,0.04
Retail Worker,Skill_5,0.74
HR Specialist,Skill_5,0.36
UX Researcher,Skill_5,0.72
AI Engineer,Skill_5,0.08
Construction Worker,Skill_5,0.65
UX Researcher,Skill_5,0.42
Teacher,Skill_5,0.89
Research Scientist,Skill_5,1.0
Marketing Manager,Skill_5,0.55
Security Guard,Skill_5,0.15
Security Guard,Skill_5,0.52
Retail Worker,Skill_5,0.27
Customer Support,Skill_5,0.22
Retail Worker,Skill_5,0.05
Retail Worker,Skill_5,0.15
Data Scientist,Skill_5,0.39
Construction Worker,Skill_5,0.21
Software Engineer,Skill_5,0.72
AI Engineer,Skill_5,0.36
Chef,Skill_5,0.28
UX Researcher,Skill_5,0.74
Nurse,Skill_5,0.52
AI Engineer,Skill_5,0.12
Marketing Manager,Skill_5,0.64
Teacher,Skill_5,0.37
Truck Driver,Skill_5,0.95
Marketing Manager,Skill_5,0.06
Construction Worker,Skill_5,0.23
Graphic Designer,Skill_5,0.97
Research Scientist,Skill_5,0.49
AI Engineer,Skill_5,0.29
Doctor,Skill_5,0.51
Customer Support,Skill_5,0.41
Customer Support,Skill_5,0.26
UX Researcher,Skill_5,0.86
Retail Worker,Skill_5,0.18
Research Scientist,Skill_5,0.39
Security Guard,Skill_5,0.33
Software Engineer,Skill_5,0.04
Mechanic,Skill_5,0.65
Chef,Skill_5,0.1
Nurse,Skill_5,0.1
Software Engineer,Skill_5,0.67
AI Engineer,Skill_5,1.0
Software Engineer,Skill_5,0.12
Mechanic,Skill_5,0.35
HR Specialist,Skill_5,0.17
Financial Analyst,Skill_5,0.17
Truck Driver,Skill_5,0.79
UX Researcher,Skill_5,0.47
Customer Support,Skill_5,0.76
Mechanic,Skill_5,0.64
Nurse,Skill_5,0.76
Software Engineer,Skill_5,0.54
Marketing Manager,Skill_5,0.93
Truck Driver,Skill_5,0.84
Customer Support,Skill_5,0.83
Construction Worker,Skill_5,0.82
Chef,Skill_5,0.36
Construction Worker,Skill_5,0.18
Truck Driver,Skill_5,0.12
Research Scientist,Skill_5,0.25
Retail Worker,Skill_5,0.7
Mechanic,Skill_5,0.85
Retail Worker,Skill_5,0.08
Truck Driver,Skill_5,0.25
UX Researcher,Skill_5,0.52
UX Researcher,Skill_5,0.18
Research Scientist,Skill_5,0.87
Construction Worker,Skill_5,0.46
Customer Support,Skill_5,0.47
UX Researcher,Skill_5,0.66
Nurse,Skill_5,0.34
Graphic Designer,Skill_5,0.19
Graphic Designer,Skill_5,0.81
Teacher,Skill_5,0.92
HR Specialist,Skill_5,0.92
Mechanic,Skill_5,0.85
Mechanic,Skill_5,0.55
Customer Support,Skill_5,0.26
Data Scientist,Skill_5,0.56
Data Scientist,Skill_5,0.49
UX Researcher,Skill_5,0.62
Doctor,Skill_5,0.63
Graphic Designer,Skill_5,0.29
Construction Worker,Skill_5,0.79
Research Scientist,Skill_5,0.12
Software Engineer,Skill_5,0.42
Data Scientist,Skill_5,0.75
Retail Worker,Skill_5,0.34
Doctor,Skill_5,0.31
Financial Analyst,Skill_5,0.42
UX Researcher,Skill_5,0.88
Teacher,Skill_5,0.6
Chef,Skill_5,0.01
Teacher,Skill_5,0.87
Customer Support,Skill_5,0.56
Doctor,Skill_5,0.51
AI Engineer,Skill_5,0.56
Truck Driver,Skill_5,0.82
HR Specialist,Skill_5,0.1
Research Scientist,Skill_5,0.94
Retail Worker,Skill_5,0.8
Retail Worker,Skill_5,0.32
Data Scientist,Skill_5,0.76
Security Guard,Skill_5,0.85
HR Specialist,Skill_5,0.19
Data Scientist,Skill_5,0.94
Financial Analyst,Skill_5,0.2
Truck Driver,Skill_5,0.09
AI Engineer,Skill_5,0.48
Mechanic,Skill_5,0.54
Doctor,Skill_5,0.08
UX Researcher,Skill_5,0.56
Data Scientist,Skill_5,0.96
Graphic Designer,Skill_5,0.55
Graphic Designer,Skill_5,0.29
Security Guard,Skill_6,0.65
Research Scientist,Skill_6,0.23
Construction Worker,Skill_6,0.23
Software Engineer,Skill_6,0.45
Financial Analyst,Skill_6,0.28
AI Engineer,Skill_6,0.91
Mechanic,Skill_6,0.24
